date,state,district,pincode,demo_age_5_17,demo_age_17_
10-11-2025,Andhra Pradesh,Krishna,521235,2,15
10-11-2025,Andhra Pradesh,Krishna,521246,0,3
10-11-2025,Andhra Pradesh,Krishna,521325,0,3
10-11-2025,Andhra Pradesh,Krishna,521327,0,3
10-11-2025,Andhra Pradesh,Krishna,521333,1,6
10-11-2025,Andhra Pradesh,Krishna,521340,0,3
10-11-2025,Andhra Pradesh,Krishna,521345,1,4
10-11-2025,Andhra Pradesh,Krishna,521401,0,6
10-11-2025,Andhra Pradesh,Krishna,521403,0,32
09-11-2025,Andhra Pradesh,Krishna,520001,1,0
09-11-2025,Andhra Pradesh,Krishna,521002,0,1
09-11-2025,Andhra Pradesh,Krishna,521108,2,1
09-11-2025,Andhra Pradesh,Krishna,521456,0,1
11-11-2025,Andhra Pradesh,Krishna,520011,1,9
11-11-2025,Andhra Pradesh,Krishna,521106,1,2
11-11-2025,Andhra Pradesh,Krishna,521107,0,4
11-11-2025,Andhra Pradesh,Krishna,521110,0,3
11-11-2025,Andhra Pradesh,Krishna,521111,2,10
11-11-2025,Andhra Pradesh,Krishna,521164,4,4
11-11-2025,Andhra Pradesh,Krishna,521180,2,16
11-11-2025,Andhra Pradesh,Krishna,521181,0,6
11-11-2025,Andhra Pradesh,Krishna,521207,2,4
11-11-2025,Andhra Pradesh,Krishna,521227,1,18
11-11-2025,Andhra Pradesh,Krishna,521235,1,18
11-11-2025,Andhra Pradesh,Krishna,521245,0,1
11-11-2025,Andhra Pradesh,Krishna,521250,0,6
11-11-2025,Andhra Pradesh,Krishna,521311,0,1
11-11-2025,Andhra Pradesh,Krishna,521325,1,4
11-11-2025,Andhra Pradesh,Krishna,521328,1,11
11-11-2025,Andhra Pradesh,Krishna,521329,3,7
11-11-2025,Andhra Pradesh,Krishna,521343,0,10
11-11-2025,Andhra Pradesh,Krishna,521344,2,8
11-11-2025,Andhra Pradesh,Krishna,521403,3,29
01-11-2025,Andhra Pradesh,Krishna,520003,0,14
01-11-2025,Andhra Pradesh,Krishna,520008,0,3
01-11-2025,Andhra Pradesh,Krishna,520011,0,8
01-11-2025,Andhra Pradesh,Krishna,520015,4,12
01-11-2025,Andhra Pradesh,Krishna,521001,4,31
01-11-2025,Andhra Pradesh,Krishna,521104,0,2
01-11-2025,Andhra Pradesh,Krishna,521105,1,8
01-11-2025,Andhra Pradesh,Krishna,521110,0,3
01-11-2025,Andhra Pradesh,Krishna,521120,1,12
01-11-2025,Andhra Pradesh,Krishna,521126,0,7
01-11-2025,Andhra Pradesh,Krishna,521132,2,4
01-11-2025,Andhra Pradesh,Krishna,521162,1,5
01-11-2025,Andhra Pradesh,Krishna,521170,1,2
01-11-2025,Andhra Pradesh,Krishna,521182,0,3
01-11-2025,Andhra Pradesh,Krishna,521201,4,19
01-11-2025,Andhra Pradesh,Krishna,521241,0,2
01-11-2025,Andhra Pradesh,Krishna,521245,0,2
01-11-2025,Andhra Pradesh,Krishna,521301,1,17
01-11-2025,Andhra Pradesh,Krishna,521312,1,1
01-11-2025,Andhra Pradesh,Krishna,521323,0,2
01-11-2025,Andhra Pradesh,Krishna,521324,2,10
01-11-2025,Andhra Pradesh,Krishna,521329,2,5
01-11-2025,Andhra Pradesh,Krishna,521330,0,1
01-11-2025,Andhra Pradesh,Krishna,521331,1,2
01-11-2025,Andhra Pradesh,Krishna,521343,1,3
01-11-2025,Andhra Pradesh,Krishna,521401,0,8
01-11-2025,Andhra Pradesh,Krishna,521402,1,1
01-11-2025,Andhra Pradesh,Krishna,521457,0,3
16-11-2025,Andhra Pradesh,Krishna,520010,0,1
16-11-2025,Andhra Pradesh,Krishna,521001,0,2
16-11-2025,Andhra Pradesh,Krishna,521121,0,1
16-11-2025,Andhra Pradesh,Krishna,521137,1,4
16-11-2025,Andhra Pradesh,Krishna,521151,0,1
16-11-2025,Andhra Pradesh,Krishna,521157,0,1
16-11-2025,Andhra Pradesh,Krishna,521185,0,4
16-11-2025,Andhra Pradesh,Krishna,521247,0,1
16-11-2025,Andhra Pradesh,Krishna,521456,1,1
14-11-2025,Andhra Pradesh,Krishna,520008,1,10
14-11-2025,Andhra Pradesh,Krishna,520011,0,5
14-11-2025,Andhra Pradesh,Krishna,520012,3,15
14-11-2025,Andhra Pradesh,Krishna,521101,1,13
14-11-2025,Andhra Pradesh,Krishna,521109,0,1
14-11-2025,Andhra Pradesh,Krishna,521130,0,2
14-11-2025,Andhra Pradesh,Krishna,521132,1,9
14-11-2025,Andhra Pradesh,Krishna,521164,2,3
14-11-2025,Andhra Pradesh,Krishna,521165,1,17
14-11-2025,Andhra Pradesh,Krishna,521175,0,15
14-11-2025,Andhra Pradesh,Krishna,521256,0,2
14-11-2025,Andhra Pradesh,Krishna,521301,1,23
14-11-2025,Andhra Pradesh,Krishna,521311,0,4
14-11-2025,Andhra Pradesh,Krishna,521323,1,2
14-11-2025,Andhra Pradesh,Krishna,521402,0,5
14-11-2025,Andhra Pradesh,Krishna,521457,0,2
18-11-2025,Andhra Pradesh,Krishna,520002,0,4
18-11-2025,Andhra Pradesh,Krishna,520007,4,38
18-11-2025,Andhra Pradesh,Krishna,520008,0,7
18-11-2025,Andhra Pradesh,Krishna,520011,0,12
18-11-2025,Andhra Pradesh,Krishna,521104,0,1
18-11-2025,Andhra Pradesh,Krishna,521111,2,6
18-11-2025,Andhra Pradesh,Krishna,521121,1,7
18-11-2025,Andhra Pradesh,Krishna,521126,2,5
18-11-2025,Andhra Pradesh,Krishna,521139,0,9
18-11-2025,Andhra Pradesh,Krishna,521151,2,25
18-11-2025,Andhra Pradesh,Krishna,521163,2,6
18-11-2025,Andhra Pradesh,Krishna,521170,0,4
18-11-2025,Andhra Pradesh,Krishna,521175,2,11
18-11-2025,Andhra Pradesh,Krishna,521181,2,6
18-11-2025,Andhra Pradesh,Krishna,521214,2,6
18-11-2025,Andhra Pradesh,Krishna,521215,2,18
18-11-2025,Andhra Pradesh,Krishna,521225,0,3
18-11-2025,Andhra Pradesh,Krishna,521235,4,15
18-11-2025,Andhra Pradesh,Krishna,521247,0,3
18-11-2025,Andhra Pradesh,Krishna,521256,0,7
18-11-2025,Andhra Pradesh,Krishna,521260,1,1
18-11-2025,Andhra Pradesh,Krishna,521312,0,1
18-11-2025,Andhra Pradesh,Krishna,521322,1,4
18-11-2025,Andhra Pradesh,Krishna,521323,3,7
18-11-2025,Andhra Pradesh,Krishna,521326,0,2
18-11-2025,Andhra Pradesh,Krishna,521328,2,10
18-11-2025,Andhra Pradesh,Krishna,521343,1,2
18-11-2025,Andhra Pradesh,Krishna,521356,2,3
18-11-2025,Andhra Pradesh,Krishna,521457,1,0
17-11-2025,Andhra Pradesh,Krishna,520003,3,17
17-11-2025,Andhra Pradesh,Krishna,520008,0,3
17-11-2025,Andhra Pradesh,Krishna,520015,6,22
17-11-2025,Andhra Pradesh,Krishna,521111,0,8
17-11-2025,Andhra Pradesh,Krishna,521120,0,13
17-11-2025,Andhra Pradesh,Krishna,521126,1,7
17-11-2025,Andhra Pradesh,Krishna,521131,1,5
17-11-2025,Andhra Pradesh,Krishna,521133,0,4
17-11-2025,Andhra Pradesh,Krishna,521137,1,16
17-11-2025,Andhra Pradesh,Krishna,521139,0,9
17-11-2025,Andhra Pradesh,Krishna,521151,3,13
17-11-2025,Andhra Pradesh,Krishna,521164,0,2
17-11-2025,Andhra Pradesh,Krishna,521181,1,3
17-11-2025,Andhra Pradesh,Krishna,521182,0,11
17-11-2025,Andhra Pradesh,Krishna,521229,0,6
17-11-2025,Andhra Pradesh,Krishna,521250,0,3
17-11-2025,Andhra Pradesh,Krishna,521321,1,3
17-11-2025,Andhra Pradesh,Krishna,521324,2,11
17-11-2025,Andhra Pradesh,Krishna,521327,1,5
17-11-2025,Andhra Pradesh,Krishna,521329,0,4
17-11-2025,Andhra Pradesh,Krishna,521332,0,3
17-11-2025,Andhra Pradesh,Krishna,521333,3,12
19-11-2025,Andhra Pradesh,Krishna,520001,5,24
19-11-2025,Andhra Pradesh,Krishna,520008,0,4
19-11-2025,Andhra Pradesh,Krishna,521002,3,16
19-11-2025,Andhra Pradesh,Krishna,521111,0,10
19-11-2025,Andhra Pradesh,Krishna,521162,0,3
19-11-2025,Andhra Pradesh,Krishna,521175,4,15
19-11-2025,Andhra Pradesh,Krishna,521185,2,16
19-11-2025,Andhra Pradesh,Krishna,521214,1,8
19-11-2025,Andhra Pradesh,Krishna,521301,4,26
19-11-2025,Andhra Pradesh,Krishna,521321,0,5
19-11-2025,Andhra Pradesh,Krishna,521325,0,11
19-11-2025,Andhra Pradesh,Krishna,521326,0,2
19-11-2025,Andhra Pradesh,Krishna,521329,2,6
19-11-2025,Andhra Pradesh,Krishna,521345,1,8
19-11-2025,Andhra Pradesh,Krishna,521366,0,12
21-11-2025,Andhra Pradesh,Krishna,520001,1,20
21-11-2025,Andhra Pradesh,Krishna,521106,1,13
21-11-2025,Andhra Pradesh,Krishna,521109,2,2
21-11-2025,Andhra Pradesh,Krishna,521110,0,3
21-11-2025,Andhra Pradesh,Krishna,521126,1,8
21-11-2025,Andhra Pradesh,Krishna,521137,3,16
21-11-2025,Andhra Pradesh,Krishna,521162,0,2
21-11-2025,Andhra Pradesh,Krishna,521181,1,6
21-11-2025,Andhra Pradesh,Krishna,521183,1,9
21-11-2025,Andhra Pradesh,Krishna,521207,0,1
21-11-2025,Andhra Pradesh,Krishna,521230,1,11
21-11-2025,Andhra Pradesh,Krishna,521235,0,8
21-11-2025,Andhra Pradesh,Krishna,521246,0,1
21-11-2025,Andhra Pradesh,Krishna,521286,1,3
21-11-2025,Andhra Pradesh,Krishna,521312,0,1
21-11-2025,Andhra Pradesh,Krishna,521322,0,1
21-11-2025,Andhra Pradesh,Krishna,521324,2,6
21-11-2025,Andhra Pradesh,Krishna,521330,0,1
21-11-2025,Andhra Pradesh,Krishna,521332,0,4
21-11-2025,Andhra Pradesh,Krishna,521343,2,8
21-11-2025,Andhra Pradesh,Krishna,521369,0,1
20-11-2025,Andhra Pradesh,Krishna,520002,0,4
20-11-2025,Andhra Pradesh,Krishna,520004,3,17
20-11-2025,Andhra Pradesh,Krishna,520008,0,6
20-11-2025,Andhra Pradesh,Krishna,520010,4,13
20-11-2025,Andhra Pradesh,Krishna,521102,0,2
20-11-2025,Andhra Pradesh,Krishna,521105,0,9
20-11-2025,Andhra Pradesh,Krishna,521111,0,8
20-11-2025,Andhra Pradesh,Krishna,521120,2,16
20-11-2025,Andhra Pradesh,Krishna,521131,1,3
20-11-2025,Andhra Pradesh,Krishna,521139,3,11
20-11-2025,Andhra Pradesh,Krishna,521153,0,2
20-11-2025,Andhra Pradesh,Krishna,521162,1,3
20-11-2025,Andhra Pradesh,Krishna,521165,1,12
20-11-2025,Andhra Pradesh,Krishna,521175,0,10
20-11-2025,Andhra Pradesh,Krishna,521181,3,6
20-11-2025,Andhra Pradesh,Krishna,521201,2,20
20-11-2025,Andhra Pradesh,Krishna,521212,0,4
20-11-2025,Andhra Pradesh,Krishna,521228,0,8
20-11-2025,Andhra Pradesh,Krishna,521230,1,14
20-11-2025,Andhra Pradesh,Krishna,521256,0,3
20-11-2025,Andhra Pradesh,Krishna,521286,2,9
20-11-2025,Andhra Pradesh,Krishna,521321,1,6
20-11-2025,Andhra Pradesh,Krishna,521340,1,8
20-11-2025,Andhra Pradesh,Krishna,521390,0,1
20-11-2025,Andhra Pradesh,Krishna,521401,0,3
03-11-2025,Andhra Pradesh,Krishna,521001,3,19
03-11-2025,Andhra Pradesh,Krishna,521106,0,5
03-11-2025,Andhra Pradesh,Krishna,521131,0,6
03-11-2025,Andhra Pradesh,Krishna,521170,0,1
03-11-2025,Andhra Pradesh,Krishna,521175,3,6
03-11-2025,Andhra Pradesh,Krishna,521178,0,4
03-11-2025,Andhra Pradesh,Krishna,521190,1,10
03-11-2025,Andhra Pradesh,Krishna,521225,0,4
03-11-2025,Andhra Pradesh,Krishna,521227,2,16
03-11-2025,Andhra Pradesh,Krishna,521235,4,8
03-11-2025,Andhra Pradesh,Krishna,521260,0,2
03-11-2025,Andhra Pradesh,Krishna,521261,1,3
03-11-2025,Andhra Pradesh,Krishna,521263,0,2
03-11-2025,Andhra Pradesh,Krishna,521311,1,2
03-11-2025,Andhra Pradesh,Krishna,521369,0,4
03-11-2025,Andhra Pradesh,Krishna,521402,1,8
03-11-2025,Andhra Pradesh,Krishna,521403,0,6
03-11-2025,Andhra Pradesh,Krishna,521456,3,5
02-11-2025,Andhra Pradesh,Krishna,520004,0,2
02-11-2025,Andhra Pradesh,Krishna,521107,0,1
02-11-2025,Andhra Pradesh,Krishna,521212,0,1
02-11-2025,Andhra Pradesh,Krishna,521214,3,22
02-11-2025,Andhra Pradesh,Krishna,521228,1,0
02-11-2025,Andhra Pradesh,Krishna,521456,1,1
29-10-2025,Andhra Pradesh,Krishna,520012,2,10
29-10-2025,Andhra Pradesh,Krishna,520013,1,5
29-10-2025,Andhra Pradesh,Krishna,521139,0,3
29-10-2025,Andhra Pradesh,Krishna,521153,0,2
29-10-2025,Andhra Pradesh,Krishna,521164,0,1
29-10-2025,Andhra Pradesh,Krishna,521170,0,1
29-10-2025,Andhra Pradesh,Krishna,521180,0,4
29-10-2025,Andhra Pradesh,Krishna,521182,0,1
29-10-2025,Andhra Pradesh,Krishna,521185,1,4
29-10-2025,Andhra Pradesh,Krishna,521213,0,6
29-10-2025,Andhra Pradesh,Krishna,521225,0,2
29-10-2025,Andhra Pradesh,Krishna,521260,0,2
29-10-2025,Andhra Pradesh,Krishna,521333,1,3
22-11-2025,Andhra Pradesh,Krishna,520001,0,11
22-11-2025,Andhra Pradesh,Krishna,520003,0,6
22-11-2025,Andhra Pradesh,Krishna,520010,1,8
22-11-2025,Andhra Pradesh,Krishna,521002,1,5
22-11-2025,Andhra Pradesh,Krishna,521101,0,7
22-11-2025,Andhra Pradesh,Krishna,521104,0,2
22-11-2025,Andhra Pradesh,Krishna,521105,1,3
22-11-2025,Andhra Pradesh,Krishna,521106,0,2
22-11-2025,Andhra Pradesh,Krishna,521109,0,2
22-11-2025,Andhra Pradesh,Krishna,521131,2,5
22-11-2025,Andhra Pradesh,Krishna,521136,0,2
22-11-2025,Andhra Pradesh,Krishna,521157,1,5
22-11-2025,Andhra Pradesh,Krishna,521162,0,1
22-11-2025,Andhra Pradesh,Krishna,521164,0,1
22-11-2025,Andhra Pradesh,Krishna,521180,0,6
22-11-2025,Andhra Pradesh,Krishna,521215,2,5
22-11-2025,Andhra Pradesh,Krishna,521228,0,3
22-11-2025,Andhra Pradesh,Krishna,521245,0,2
22-11-2025,Andhra Pradesh,Krishna,521301,3,21
22-11-2025,Andhra Pradesh,Krishna,521321,0,1
22-11-2025,Andhra Pradesh,Krishna,521326,1,1
22-11-2025,Andhra Pradesh,Krishna,521344,0,4
22-11-2025,Andhra Pradesh,Krishna,521356,1,2
25-11-2025,Andhra Pradesh,Krishna,520001,3,17
25-11-2025,Andhra Pradesh,Krishna,520003,3,6
25-11-2025,Andhra Pradesh,Krishna,520008,3,8
25-11-2025,Andhra Pradesh,Krishna,520015,4,13
25-11-2025,Andhra Pradesh,Krishna,521104,1,3
25-11-2025,Andhra Pradesh,Krishna,521108,3,7
25-11-2025,Andhra Pradesh,Krishna,521121,0,7
25-11-2025,Andhra Pradesh,Krishna,521149,1,0
25-11-2025,Andhra Pradesh,Krishna,521156,0,2
25-11-2025,Andhra Pradesh,Krishna,521157,1,3
25-11-2025,Andhra Pradesh,Krishna,521162,1,2
25-11-2025,Andhra Pradesh,Krishna,521165,2,11
25-11-2025,Andhra Pradesh,Krishna,521201,3,13
25-11-2025,Andhra Pradesh,Krishna,521211,2,9
25-11-2025,Andhra Pradesh,Krishna,521215,2,6
25-11-2025,Andhra Pradesh,Krishna,521227,3,4
25-11-2025,Andhra Pradesh,Krishna,521247,0,1
25-11-2025,Andhra Pradesh,Krishna,521256,2,3
25-11-2025,Andhra Pradesh,Krishna,521260,0,2
25-11-2025,Andhra Pradesh,Krishna,521261,0,1
25-11-2025,Andhra Pradesh,Krishna,521301,3,11
25-11-2025,Andhra Pradesh,Krishna,521323,1,1
25-11-2025,Andhra Pradesh,Krishna,521326,0,2
25-11-2025,Andhra Pradesh,Krishna,521328,3,10
25-11-2025,Andhra Pradesh,Krishna,521331,1,2
25-11-2025,Andhra Pradesh,Krishna,521333,3,4
25-11-2025,Andhra Pradesh,Krishna,521356,2,7
25-11-2025,Andhra Pradesh,Krishna,521390,0,1
25-11-2025,Andhra Pradesh,Krishna,521401,1,5
26-11-2025,Andhra Pradesh,Krishna,521001,5,31
26-11-2025,Andhra Pradesh,Krishna,521102,0,4
26-11-2025,Andhra Pradesh,Krishna,521110,0,4
26-11-2025,Andhra Pradesh,Krishna,521131,0,5
26-11-2025,Andhra Pradesh,Krishna,521138,2,2
26-11-2025,Andhra Pradesh,Krishna,521153,0,1
26-11-2025,Andhra Pradesh,Krishna,521178,0,4
26-11-2025,Andhra Pradesh,Krishna,521214,1,5
26-11-2025,Andhra Pradesh,Krishna,521261,1,1
26-11-2025,Andhra Pradesh,Krishna,521332,0,2
26-11-2025,Andhra Pradesh,Krishna,521333,1,6
26-11-2025,Andhra Pradesh,Krishna,521366,2,4
26-11-2025,Andhra Pradesh,Krishna,521401,0,6
02-12-2025,Andhra Pradesh,Krishna,520001,1,29
02-12-2025,Andhra Pradesh,Krishna,520003,2,18
02-12-2025,Andhra Pradesh,Krishna,521104,0,2
02-12-2025,Andhra Pradesh,Krishna,521105,1,9
02-12-2025,Andhra Pradesh,Krishna,521120,1,15
02-12-2025,Andhra Pradesh,Krishna,521138,0,6
02-12-2025,Andhra Pradesh,Krishna,521181,0,3
02-12-2025,Andhra Pradesh,Krishna,521190,0,7
02-12-2025,Andhra Pradesh,Krishna,521213,0,2
02-12-2025,Andhra Pradesh,Krishna,521228,0,6
02-12-2025,Andhra Pradesh,Krishna,521247,0,2
02-12-2025,Andhra Pradesh,Krishna,521250,0,5
02-12-2025,Andhra Pradesh,Krishna,521261,2,1
02-12-2025,Andhra Pradesh,Krishna,521286,1,6
02-12-2025,Andhra Pradesh,Krishna,521312,1,1
02-12-2025,Andhra Pradesh,Krishna,521324,1,16
02-12-2025,Andhra Pradesh,Krishna,521325,0,6
02-12-2025,Andhra Pradesh,Krishna,521329,1,2
02-12-2025,Andhra Pradesh,Krishna,521333,1,6
02-12-2025,Andhra Pradesh,Krishna,521402,0,4
01-12-2025,Andhra Pradesh,Krishna,520011,0,10
01-12-2025,Andhra Pradesh,Krishna,520012,2,19
01-12-2025,Andhra Pradesh,Krishna,520013,1,16
01-12-2025,Andhra Pradesh,Krishna,521102,1,3
01-12-2025,Andhra Pradesh,Krishna,521110,0,4
01-12-2025,Andhra Pradesh,Krishna,521130,0,1
01-12-2025,Andhra Pradesh,Krishna,521138,0,3
01-12-2025,Andhra Pradesh,Krishna,521149,1,4
01-12-2025,Andhra Pradesh,Krishna,521156,0,3
01-12-2025,Andhra Pradesh,Krishna,521182,1,5
01-12-2025,Andhra Pradesh,Krishna,521211,3,10
01-12-2025,Andhra Pradesh,Krishna,521227,1,6
01-12-2025,Andhra Pradesh,Krishna,521241,0,1
01-12-2025,Andhra Pradesh,Krishna,521246,0,1
01-12-2025,Andhra Pradesh,Krishna,521250,1,2
01-12-2025,Andhra Pradesh,Krishna,521340,0,2
01-12-2025,Andhra Pradesh,Krishna,521369,3,2
31-10-2025,Andhra Pradesh,Krishna,520003,1,23
31-10-2025,Andhra Pradesh,Krishna,520004,3,8
31-10-2025,Andhra Pradesh,Krishna,521001,3,32
31-10-2025,Andhra Pradesh,Krishna,521121,0,6
31-10-2025,Andhra Pradesh,Krishna,521126,0,3
31-10-2025,Andhra Pradesh,Krishna,521150,0,3
31-10-2025,Andhra Pradesh,Krishna,521156,0,4
31-10-2025,Andhra Pradesh,Krishna,521165,6,13
31-10-2025,Andhra Pradesh,Krishna,521190,1,3
31-10-2025,Andhra Pradesh,Krishna,521227,4,21
31-10-2025,Andhra Pradesh,Krishna,521228,3,7
31-10-2025,Andhra Pradesh,Krishna,521235,2,19
31-10-2025,Andhra Pradesh,Krishna,521245,0,5
31-10-2025,Andhra Pradesh,Krishna,521247,0,2
31-10-2025,Andhra Pradesh,Krishna,521260,1,4
31-10-2025,Andhra Pradesh,Krishna,521263,0,1
31-10-2025,Andhra Pradesh,Krishna,521312,0,2
31-10-2025,Andhra Pradesh,Krishna,521323,0,2
31-10-2025,Andhra Pradesh,Krishna,521366,3,11
30-10-2025,Andhra Pradesh,Krishna,520004,3,9
30-10-2025,Andhra Pradesh,Krishna,521102,1,12
30-10-2025,Andhra Pradesh,Krishna,521105,0,8
30-10-2025,Andhra Pradesh,Krishna,521111,2,5
30-10-2025,Andhra Pradesh,Krishna,521125,2,4
30-10-2025,Andhra Pradesh,Krishna,521126,0,5
30-10-2025,Andhra Pradesh,Krishna,521131,0,3
30-10-2025,Andhra Pradesh,Krishna,521133,0,3
30-10-2025,Andhra Pradesh,Krishna,521135,0,1
30-10-2025,Andhra Pradesh,Krishna,521139,0,6
30-10-2025,Andhra Pradesh,Krishna,521153,0,1
30-10-2025,Andhra Pradesh,Krishna,521162,1,3
30-10-2025,Andhra Pradesh,Krishna,521165,5,12
30-10-2025,Andhra Pradesh,Krishna,521178,1,7
30-10-2025,Andhra Pradesh,Krishna,521230,3,19
30-10-2025,Andhra Pradesh,Krishna,521246,0,3
30-10-2025,Andhra Pradesh,Krishna,521256,1,6
30-10-2025,Andhra Pradesh,Krishna,521323,0,2
30-10-2025,Andhra Pradesh,Krishna,521329,1,6
30-10-2025,Andhra Pradesh,Krishna,521369,0,3
30-10-2025,Andhra Pradesh,Krishna,521401,2,11
23-11-2025,Andhra Pradesh,Krishna,520013,0,3
23-11-2025,Andhra Pradesh,Krishna,521121,0,1
23-11-2025,Andhra Pradesh,Krishna,521137,2,0
23-11-2025,Andhra Pradesh,Krishna,521153,0,1
23-11-2025,Andhra Pradesh,Krishna,521181,1,0
23-11-2025,Andhra Pradesh,Krishna,521228,0,1
24-11-2025,Andhra Pradesh,Krishna,520007,8,31
24-11-2025,Andhra Pradesh,Krishna,520011,0,5
24-11-2025,Andhra Pradesh,Krishna,520015,6,11
24-11-2025,Andhra Pradesh,Krishna,521109,0,1
24-11-2025,Andhra Pradesh,Krishna,521111,1,8
24-11-2025,Andhra Pradesh,Krishna,521125,2,7
24-11-2025,Andhra Pradesh,Krishna,521131,0,4
24-11-2025,Andhra Pradesh,Krishna,521135,0,2
24-11-2025,Andhra Pradesh,Krishna,521148,0,1
24-11-2025,Andhra Pradesh,Krishna,521149,0,2
24-11-2025,Andhra Pradesh,Krishna,521156,0,1
24-11-2025,Andhra Pradesh,Krishna,521163,2,6
24-11-2025,Andhra Pradesh,Krishna,521180,3,8
24-11-2025,Andhra Pradesh,Krishna,521201,2,14
24-11-2025,Andhra Pradesh,Krishna,521215,3,13
24-11-2025,Andhra Pradesh,Krishna,521230,0,8
24-11-2025,Andhra Pradesh,Krishna,521263,1,3
24-11-2025,Andhra Pradesh,Krishna,521311,0,1
24-11-2025,Andhra Pradesh,Krishna,521312,1,0
24-11-2025,Andhra Pradesh,Krishna,521322,0,2
24-11-2025,Andhra Pradesh,Krishna,521324,1,6
24-11-2025,Andhra Pradesh,Krishna,521327,0,4
24-11-2025,Andhra Pradesh,Krishna,521328,4,11
24-11-2025,Andhra Pradesh,Krishna,521331,1,2
24-11-2025,Andhra Pradesh,Krishna,521345,1,4
24-11-2025,Andhra Pradesh,Krishna,521356,0,3
24-11-2025,Andhra Pradesh,Krishna,521402,0,7
27-11-2025,Andhra Pradesh,Krishna,520008,0,6
27-11-2025,Andhra Pradesh,Krishna,520012,0,13
27-11-2025,Andhra Pradesh,Krishna,520015,3,15
27-11-2025,Andhra Pradesh,Krishna,521101,0,9
27-11-2025,Andhra Pradesh,Krishna,521120,0,16
27-11-2025,Andhra Pradesh,Krishna,521121,0,11
27-11-2025,Andhra Pradesh,Krishna,521130,1,1
27-11-2025,Andhra Pradesh,Krishna,521162,1,3
27-11-2025,Andhra Pradesh,Krishna,521227,2,8
27-11-2025,Andhra Pradesh,Krishna,521228,4,8
27-11-2025,Andhra Pradesh,Krishna,521260,2,3
27-11-2025,Andhra Pradesh,Krishna,521286,1,8
27-11-2025,Andhra Pradesh,Krishna,521321,0,7
27-11-2025,Andhra Pradesh,Krishna,521327,0,2
27-11-2025,Andhra Pradesh,Krishna,521328,2,3
27-11-2025,Andhra Pradesh,Krishna,521331,1,3
27-11-2025,Andhra Pradesh,Krishna,521340,0,1
28-11-2025,Andhra Pradesh,Krishna,520001,1,28
28-11-2025,Andhra Pradesh,Krishna,520015,1,25
28-11-2025,Andhra Pradesh,Krishna,521001,4,51
28-11-2025,Andhra Pradesh,Krishna,521102,0,4
28-11-2025,Andhra Pradesh,Krishna,521108,1,7
28-11-2025,Andhra Pradesh,Krishna,521131,0,5
28-11-2025,Andhra Pradesh,Krishna,521132,0,3
28-11-2025,Andhra Pradesh,Krishna,521133,0,2
28-11-2025,Andhra Pradesh,Krishna,521136,0,1
28-11-2025,Andhra Pradesh,Krishna,521157,2,1
28-11-2025,Andhra Pradesh,Krishna,521158,1,0
28-11-2025,Andhra Pradesh,Krishna,521165,1,13
28-11-2025,Andhra Pradesh,Krishna,521183,0,1
28-11-2025,Andhra Pradesh,Krishna,521185,1,19
28-11-2025,Andhra Pradesh,Krishna,521213,1,8
28-11-2025,Andhra Pradesh,Krishna,521256,0,5
28-11-2025,Andhra Pradesh,Krishna,521322,1,2
28-11-2025,Andhra Pradesh,Krishna,521325,2,7
28-11-2025,Andhra Pradesh,Krishna,521326,0,4
28-11-2025,Andhra Pradesh,Krishna,521328,1,9
28-11-2025,Andhra Pradesh,Krishna,521343,0,3
28-11-2025,Andhra Pradesh,Krishna,521345,0,3
28-11-2025,Andhra Pradesh,Krishna,521402,2,7
30-11-2025,Andhra Pradesh,Krishna,520002,1,1
30-11-2025,Andhra Pradesh,Krishna,520008,1,3
30-11-2025,Andhra Pradesh,Krishna,520010,1,7
30-11-2025,Andhra Pradesh,Krishna,521101,0,1
30-11-2025,Andhra Pradesh,Krishna,521108,0,3
30-11-2025,Andhra Pradesh,Krishna,521120,0,2
30-11-2025,Andhra Pradesh,Krishna,521137,1,9
30-11-2025,Andhra Pradesh,Krishna,521156,0,2
30-11-2025,Andhra Pradesh,Krishna,521170,0,1
30-11-2025,Andhra Pradesh,Krishna,521175,0,3
30-11-2025,Andhra Pradesh,Krishna,521185,0,1
30-11-2025,Andhra Pradesh,Krishna,521241,0,2
30-11-2025,Andhra Pradesh,Krishna,521260,0,1
30-11-2025,Andhra Pradesh,Krishna,521263,0,1
30-11-2025,Andhra Pradesh,Krishna,521332,0,1
29-11-2025,Andhra Pradesh,Krishna,520002,3,5
29-11-2025,Andhra Pradesh,Krishna,520003,1,20
29-11-2025,Andhra Pradesh,Krishna,520004,2,13
29-11-2025,Andhra Pradesh,Krishna,521105,0,5
29-11-2025,Andhra Pradesh,Krishna,521108,0,12
29-11-2025,Andhra Pradesh,Krishna,521111,0,6
29-11-2025,Andhra Pradesh,Krishna,521121,1,11
29-11-2025,Andhra Pradesh,Krishna,521136,0,1
29-11-2025,Andhra Pradesh,Krishna,521149,1,3
29-11-2025,Andhra Pradesh,Krishna,521157,1,8
29-11-2025,Andhra Pradesh,Krishna,521185,2,13
29-11-2025,Andhra Pradesh,Krishna,521227,1,8
29-11-2025,Andhra Pradesh,Krishna,521228,1,12
29-11-2025,Andhra Pradesh,Krishna,521250,1,5
29-11-2025,Andhra Pradesh,Krishna,521312,0,6
29-11-2025,Andhra Pradesh,Krishna,521323,0,3
