date,state,district,pincode,age_0_5,age_5_17,age_18_greater
09-09-2025,Andhra Pradesh,Krishna,521126,1,0,0
09-09-2025,Andhra Pradesh,Krishna,521133,1,0,0
09-09-2025,Andhra Pradesh,Krishna,521181,1,1,0
09-09-2025,Andhra Pradesh,Krishna,521182,1,0,0
09-09-2025,Andhra Pradesh,Krishna,521185,8,2,0
09-09-2025,Andhra Pradesh,Krishna,521235,4,0,0
10-09-2025,Andhra Pradesh,Krishna,520010,1,0,0
10-09-2025,Andhra Pradesh,Krishna,521108,2,0,0
10-09-2025,Andhra Pradesh,Krishna,521121,1,0,0
10-09-2025,Andhra Pradesh,Krishna,521178,1,1,0
10-09-2025,Andhra Pradesh,Krishna,521245,1,0,0
10-09-2025,Andhra Pradesh,Krishna,521250,1,0,0
12-09-2025,Andhra Pradesh,Krishna,520007,1,1,0
12-09-2025,Andhra Pradesh,Krishna,520010,2,0,0
12-09-2025,Andhra Pradesh,Krishna,521001,4,1,0
12-09-2025,Andhra Pradesh,Krishna,521104,1,0,0
12-09-2025,Andhra Pradesh,Krishna,521107,2,0,0
12-09-2025,Andhra Pradesh,Krishna,521121,1,1,0
12-09-2025,Andhra Pradesh,Krishna,521137,4,0,0
12-09-2025,Andhra Pradesh,Krishna,521164,1,0,0
12-09-2025,Andhra Pradesh,Krishna,521182,1,0,0
12-09-2025,Andhra Pradesh,Krishna,521213,1,0,0
12-09-2025,Andhra Pradesh,Krishna,521345,1,0,0
12-09-2025,Andhra Pradesh,Krishna,521402,0,1,0
12-09-2025,Andhra Pradesh,Krishna,521456,2,0,0
11-09-2025,Andhra Pradesh,Krishna,521108,0,1,0
11-09-2025,Andhra Pradesh,Krishna,521139,1,0,0
11-09-2025,Andhra Pradesh,Krishna,521156,1,0,0
11-09-2025,Andhra Pradesh,Krishna,521175,3,0,0
11-09-2025,Andhra Pradesh,Krishna,521180,2,1,0
11-09-2025,Andhra Pradesh,Krishna,521215,1,0,0
11-09-2025,Andhra Pradesh,Krishna,521245,1,0,0
11-09-2025,Andhra Pradesh,Krishna,521246,1,0,0
11-09-2025,Andhra Pradesh,Krishna,521356,1,0,0
15-09-2025,Andhra Pradesh,Krishna,520003,2,0,0
15-09-2025,Andhra Pradesh,Krishna,520004,3,0,0
15-09-2025,Andhra Pradesh,Krishna,520007,1,0,0
15-09-2025,Andhra Pradesh,Krishna,520008,1,0,0
15-09-2025,Andhra Pradesh,Krishna,520015,4,0,0
15-09-2025,Andhra Pradesh,Krishna,521001,7,0,0
15-09-2025,Andhra Pradesh,Krishna,521105,2,0,0
15-09-2025,Andhra Pradesh,Krishna,521121,2,0,0
15-09-2025,Andhra Pradesh,Krishna,521131,2,0,0
15-09-2025,Andhra Pradesh,Krishna,521157,1,0,0
15-09-2025,Andhra Pradesh,Krishna,521178,1,0,0
15-09-2025,Andhra Pradesh,Krishna,521185,1,0,0
15-09-2025,Andhra Pradesh,Krishna,521323,1,0,0
15-09-2025,Andhra Pradesh,Krishna,521331,1,0,0
15-09-2025,Andhra Pradesh,Krishna,521366,2,1,0
15-09-2025,Andhra Pradesh,Krishna,521401,1,0,0
15-09-2025,Andhra Pradesh,Krishna,521403,2,0,0
13-09-2025,Andhra Pradesh,Krishna,520013,3,0,0
13-09-2025,Andhra Pradesh,Krishna,520015,3,0,0
13-09-2025,Andhra Pradesh,Krishna,521108,1,0,0
13-09-2025,Andhra Pradesh,Krishna,521120,2,0,0
13-09-2025,Andhra Pradesh,Krishna,521126,1,0,0
13-09-2025,Andhra Pradesh,Krishna,521132,1,0,0
13-09-2025,Andhra Pradesh,Krishna,521201,3,0,0
13-09-2025,Andhra Pradesh,Krishna,521213,3,0,0
13-09-2025,Andhra Pradesh,Krishna,521325,1,0,0
13-09-2025,Andhra Pradesh,Krishna,521366,1,0,0
13-09-2025,Andhra Pradesh,Krishna,521369,1,0,0
14-09-2025,Andhra Pradesh,Krishna,520004,1,0,0
16-09-2025,Andhra Pradesh,Krishna,520010,1,1,0
16-09-2025,Andhra Pradesh,Krishna,520015,2,0,0
16-09-2025,Andhra Pradesh,Krishna,521108,2,0,0
16-09-2025,Andhra Pradesh,Krishna,521120,1,0,0
16-09-2025,Andhra Pradesh,Krishna,521211,2,0,0
16-09-2025,Andhra Pradesh,Krishna,521235,3,0,0
16-09-2025,Andhra Pradesh,Krishna,521312,1,0,0
16-09-2025,Andhra Pradesh,Krishna,521340,1,0,0
17-09-2025,Andhra Pradesh,Krishna,520013,1,1,0
17-09-2025,Andhra Pradesh,Krishna,521109,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521125,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521137,0,1,0
17-09-2025,Andhra Pradesh,Krishna,521151,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521185,3,1,0
17-09-2025,Andhra Pradesh,Krishna,521211,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521227,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521235,3,0,0
17-09-2025,Andhra Pradesh,Krishna,521245,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521325,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521340,1,0,0
17-09-2025,Andhra Pradesh,Krishna,521403,1,0,0
20-09-2025,Andhra Pradesh,Krishna,521105,2,0,0
20-09-2025,Andhra Pradesh,Krishna,521151,2,0,0
20-09-2025,Andhra Pradesh,Krishna,521178,2,0,0
20-09-2025,Andhra Pradesh,Krishna,521235,1,0,0
20-09-2025,Andhra Pradesh,Krishna,521456,1,0,0
18-09-2025,Andhra Pradesh,Krishna,520001,3,0,0
18-09-2025,Andhra Pradesh,Krishna,520003,1,0,0
18-09-2025,Andhra Pradesh,Krishna,521101,1,0,0
18-09-2025,Andhra Pradesh,Krishna,521175,2,1,0
18-09-2025,Andhra Pradesh,Krishna,521181,2,0,0
18-09-2025,Andhra Pradesh,Krishna,521182,1,0,0
18-09-2025,Andhra Pradesh,Krishna,521201,5,0,0
18-09-2025,Andhra Pradesh,Krishna,521263,1,0,0
18-09-2025,Andhra Pradesh,Krishna,521340,1,0,0
19-09-2025,Andhra Pradesh,Krishna,520001,2,0,0
19-09-2025,Andhra Pradesh,Krishna,520002,1,0,0
19-09-2025,Andhra Pradesh,Krishna,520003,1,0,0
19-09-2025,Andhra Pradesh,Krishna,520004,1,0,0
19-09-2025,Andhra Pradesh,Krishna,520013,0,1,0
19-09-2025,Andhra Pradesh,Krishna,521111,3,0,0
19-09-2025,Andhra Pradesh,Krishna,521120,2,0,0
19-09-2025,Andhra Pradesh,Krishna,521227,1,3,0
19-09-2025,Andhra Pradesh,Krishna,521326,1,0,0
19-09-2025,Andhra Pradesh,Krishna,521328,1,0,0
23-09-2025,Andhra Pradesh,Krishna,520003,1,0,0
23-09-2025,Andhra Pradesh,Krishna,520007,1,0,0
23-09-2025,Andhra Pradesh,Krishna,521110,1,0,0
23-09-2025,Andhra Pradesh,Krishna,521151,5,0,0
23-09-2025,Andhra Pradesh,Krishna,521156,1,0,0
23-09-2025,Andhra Pradesh,Krishna,521180,1,0,0
23-09-2025,Andhra Pradesh,Krishna,521183,2,0,0
23-09-2025,Andhra Pradesh,Krishna,521185,2,0,0
23-09-2025,Andhra Pradesh,Krishna,521214,1,1,0
23-09-2025,Andhra Pradesh,Krishna,521250,3,0,0
23-09-2025,Andhra Pradesh,Krishna,521311,1,0,0
23-09-2025,Andhra Pradesh,Krishna,521322,1,0,0
23-09-2025,Andhra Pradesh,Krishna,521366,2,0,0
23-09-2025,Andhra Pradesh,Krishna,521401,0,1,0
23-09-2025,Andhra Pradesh,Krishna,521456,2,0,0
22-09-2025,Andhra Pradesh,Krishna,520007,1,0,0
22-09-2025,Andhra Pradesh,Krishna,521185,2,1,0
22-09-2025,Andhra Pradesh,Krishna,521263,1,0,0
22-09-2025,Andhra Pradesh,Krishna,521402,1,0,0
21-09-2025,Andhra Pradesh,Krishna,520010,1,0,0
21-09-2025,Andhra Pradesh,Krishna,520012,1,0,0
26-09-2025,Andhra Pradesh,Krishna,520007,1,0,0
26-09-2025,Andhra Pradesh,Krishna,520010,1,0,0
26-09-2025,Andhra Pradesh,Krishna,521110,1,0,0
26-09-2025,Andhra Pradesh,Krishna,521120,1,0,0
26-09-2025,Andhra Pradesh,Krishna,521207,2,0,0
26-09-2025,Andhra Pradesh,Krishna,521225,1,1,0
26-09-2025,Andhra Pradesh,Krishna,521228,2,0,0
26-09-2025,Andhra Pradesh,Krishna,521402,0,1,0
25-09-2025,Andhra Pradesh,Krishna,520015,1,0,0
25-09-2025,Andhra Pradesh,Krishna,521151,1,0,0
25-09-2025,Andhra Pradesh,Krishna,521201,3,0,0
25-09-2025,Andhra Pradesh,Krishna,521247,1,0,0
25-09-2025,Andhra Pradesh,Krishna,521331,1,0,0
25-09-2025,Andhra Pradesh,Krishna,521366,1,0,0
24-09-2025,Andhra Pradesh,Krishna,521101,1,0,0
24-09-2025,Andhra Pradesh,Krishna,521126,1,0,0
24-09-2025,Andhra Pradesh,Krishna,521151,1,0,0
24-09-2025,Andhra Pradesh,Krishna,521163,2,0,0
24-09-2025,Andhra Pradesh,Krishna,521213,1,0,0
24-09-2025,Andhra Pradesh,Krishna,521256,1,0,0
24-09-2025,Andhra Pradesh,Krishna,521312,1,0,0
29-09-2025,Andhra Pradesh,Krishna,521214,1,0,0
29-09-2025,Andhra Pradesh,Krishna,521402,0,1,0
26-10-2025,Andhra Pradesh,Krishna,520015,1,0,0
26-10-2025,Andhra Pradesh,Krishna,521213,1,0,0
26-10-2025,Andhra Pradesh,Krishna,521214,1,0,0
26-10-2025,Andhra Pradesh,Krishna,521230,1,0,0
26-10-2025,Andhra Pradesh,Krishna,521301,3,0,0
26-10-2025,Andhra Pradesh,Krishna,521356,1,0,0
26-10-2025,Andhra Pradesh,Krishna,521366,2,0,0
26-10-2025,Andhra Pradesh,Krishna,521456,1,1,0
13-10-2025,Andhra Pradesh,Krishna,520008,2,1,0
13-10-2025,Andhra Pradesh,Krishna,521105,1,0,0
13-10-2025,Andhra Pradesh,Krishna,521137,5,1,0
13-10-2025,Andhra Pradesh,Krishna,521164,0,1,0
13-10-2025,Andhra Pradesh,Krishna,521227,2,0,0
13-10-2025,Andhra Pradesh,Krishna,521229,1,0,0
13-10-2025,Andhra Pradesh,Krishna,521321,1,0,0
13-10-2025,Andhra Pradesh,Krishna,521328,1,0,0
16-10-2025,Andhra Pradesh,Krishna,521102,1,0,0
16-10-2025,Andhra Pradesh,Krishna,521151,1,0,0
16-10-2025,Andhra Pradesh,Krishna,521180,2,0,0
15-10-2025,Andhra Pradesh,Krishna,520007,1,1,0
15-10-2025,Andhra Pradesh,Krishna,520015,2,0,0
15-10-2025,Andhra Pradesh,Krishna,521120,0,0,1
15-10-2025,Andhra Pradesh,Krishna,521137,1,0,0
15-10-2025,Andhra Pradesh,Krishna,521139,1,0,0
15-10-2025,Andhra Pradesh,Krishna,521201,2,1,0
15-10-2025,Andhra Pradesh,Krishna,521225,1,0,0
15-10-2025,Andhra Pradesh,Krishna,521343,2,0,0
17-10-2025,Andhra Pradesh,Krishna,520003,1,0,0
17-10-2025,Andhra Pradesh,Krishna,521137,2,2,0
17-10-2025,Andhra Pradesh,Krishna,521157,1,0,0
17-10-2025,Andhra Pradesh,Krishna,521175,2,0,0
17-10-2025,Andhra Pradesh,Krishna,521250,1,0,0
17-10-2025,Andhra Pradesh,Krishna,521321,0,1,0
17-10-2025,Andhra Pradesh,Krishna,521326,3,0,0
18-10-2025,Andhra Pradesh,Krishna,520001,1,0,0
18-10-2025,Andhra Pradesh,Krishna,520007,4,0,0
18-10-2025,Andhra Pradesh,Krishna,520013,1,0,0
18-10-2025,Andhra Pradesh,Krishna,521105,2,0,0
18-10-2025,Andhra Pradesh,Krishna,521110,2,0,0
18-10-2025,Andhra Pradesh,Krishna,521120,5,0,0
18-10-2025,Andhra Pradesh,Krishna,521151,1,0,0
18-10-2025,Andhra Pradesh,Krishna,521162,2,0,0
18-10-2025,Andhra Pradesh,Krishna,521207,1,0,0
18-10-2025,Andhra Pradesh,Krishna,521227,1,0,0
18-10-2025,Andhra Pradesh,Krishna,521228,1,0,0
18-10-2025,Andhra Pradesh,Krishna,521328,1,1,0
18-10-2025,Andhra Pradesh,Krishna,521401,2,0,0
20-10-2025,Andhra Pradesh,Krishna,520015,1,0,0
20-10-2025,Andhra Pradesh,Krishna,521207,2,0,0
20-10-2025,Andhra Pradesh,Krishna,521343,0,1,0
19-10-2025,Andhra Pradesh,Krishna,520012,4,0,0
19-10-2025,Andhra Pradesh,Krishna,520015,4,1,0
19-10-2025,Andhra Pradesh,Krishna,521101,2,0,0
19-10-2025,Andhra Pradesh,Krishna,521106,1,0,0
19-10-2025,Andhra Pradesh,Krishna,521151,3,0,0
19-10-2025,Andhra Pradesh,Krishna,521175,2,0,0
19-10-2025,Andhra Pradesh,Krishna,521183,1,0,0
19-10-2025,Andhra Pradesh,Krishna,521185,9,0,0
19-10-2025,Andhra Pradesh,Krishna,521212,1,0,0
19-10-2025,Andhra Pradesh,Krishna,521214,2,0,0
19-10-2025,Andhra Pradesh,Krishna,521227,2,0,0
19-10-2025,Andhra Pradesh,Krishna,521324,3,0,0
24-10-2025,Andhra Pradesh,Krishna,520012,4,0,0
24-10-2025,Andhra Pradesh,Krishna,520015,4,0,0
24-10-2025,Andhra Pradesh,Krishna,521136,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521165,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521181,0,1,0
24-10-2025,Andhra Pradesh,Krishna,521190,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521211,2,0,0
24-10-2025,Andhra Pradesh,Krishna,521235,3,0,0
24-10-2025,Andhra Pradesh,Krishna,521356,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521401,1,0,0
23-10-2025,Andhra Pradesh,Krishna,521185,1,0,0
21-10-2025,Andhra Pradesh,Krishna,520003,0,1,0
25-10-2025,Andhra Pradesh,Krishna,520010,2,0,0
25-10-2025,Andhra Pradesh,Krishna,520015,4,0,0
25-10-2025,Andhra Pradesh,Krishna,521183,4,0,0
25-10-2025,Andhra Pradesh,Krishna,521227,3,0,0
25-10-2025,Andhra Pradesh,Krishna,521235,2,0,0
27-10-2025,Andhra Pradesh,Krishna,520007,2,0,0
27-10-2025,Andhra Pradesh,Krishna,521104,1,0,0
27-10-2025,Andhra Pradesh,Krishna,521182,1,0,0
27-10-2025,Andhra Pradesh,Krishna,521227,2,0,0
27-10-2025,Andhra Pradesh,Krishna,521331,1,0,0
29-10-2025,Andhra Pradesh,Krishna,520004,1,0,0
29-10-2025,Andhra Pradesh,Krishna,521101,0,1,0
29-10-2025,Andhra Pradesh,Krishna,521106,0,0,1
29-10-2025,Andhra Pradesh,Krishna,521108,0,1,0
29-10-2025,Andhra Pradesh,Krishna,521120,1,0,0
29-10-2025,Andhra Pradesh,Krishna,521165,1,0,0
29-10-2025,Andhra Pradesh,Krishna,521201,0,1,0
28-10-2025,Andhra Pradesh,Krishna,521109,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521121,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521157,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521213,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521215,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521227,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521228,0,1,0
28-10-2025,Andhra Pradesh,Krishna,521229,1,0,0
28-10-2025,Andhra Pradesh,Krishna,521456,1,0,0
31-10-2025,Andhra Pradesh,Krishna,521108,4,0,0
31-10-2025,Andhra Pradesh,Krishna,521132,1,0,0
31-10-2025,Andhra Pradesh,Krishna,521180,2,0,0
31-10-2025,Andhra Pradesh,Krishna,521185,4,0,0
31-10-2025,Andhra Pradesh,Krishna,521250,2,0,0
31-10-2025,Andhra Pradesh,Krishna,521345,1,0,0
30-10-2025,Andhra Pradesh,Krishna,521002,2,0,0
30-10-2025,Andhra Pradesh,Krishna,521101,3,0,0
30-10-2025,Andhra Pradesh,Krishna,521137,0,1,0
30-10-2025,Andhra Pradesh,Krishna,521138,1,0,0
30-10-2025,Andhra Pradesh,Krishna,521151,3,0,0
30-10-2025,Andhra Pradesh,Krishna,521175,1,0,0
30-10-2025,Andhra Pradesh,Krishna,521201,7,4,0
30-10-2025,Andhra Pradesh,Krishna,521214,0,1,0
30-10-2025,Andhra Pradesh,Krishna,521301,2,3,0
30-10-2025,Andhra Pradesh,Krishna,521311,1,0,0
30-10-2025,Andhra Pradesh,Krishna,521324,1,0,0
31-10-2025,Andhra Pradesh,Krishna,520001,2,0,0
31-10-2025,Andhra Pradesh,Krishna,520007,3,0,0
31-10-2025,Andhra Pradesh,Krishna,520010,2,1,0
01-11-2025,Andhra Pradesh,Krishna,520010,1,0,0
01-11-2025,Andhra Pradesh,Krishna,521101,1,0,0
01-11-2025,Andhra Pradesh,Krishna,521108,1,0,0
01-11-2025,Andhra Pradesh,Krishna,521229,0,1,0
01-11-2025,Andhra Pradesh,Krishna,521247,1,0,0
01-11-2025,Andhra Pradesh,Krishna,521333,1,0,0
02-11-2025,Andhra Pradesh,Krishna,520008,2,0,0
02-11-2025,Andhra Pradesh,Krishna,521101,3,0,0
02-11-2025,Andhra Pradesh,Krishna,521111,1,0,0
02-11-2025,Andhra Pradesh,Krishna,521126,2,0,0
02-11-2025,Andhra Pradesh,Krishna,521164,1,0,0
02-11-2025,Andhra Pradesh,Krishna,521165,3,0,0
02-11-2025,Andhra Pradesh,Krishna,521215,3,0,0
02-11-2025,Andhra Pradesh,Krishna,521225,2,1,0
02-11-2025,Andhra Pradesh,Krishna,521256,1,0,0
02-11-2025,Andhra Pradesh,Krishna,521321,3,0,0
02-11-2025,Andhra Pradesh,Krishna,521328,1,0,0
02-11-2025,Andhra Pradesh,Krishna,521345,2,0,0
02-11-2025,Andhra Pradesh,Krishna,521366,1,0,0
12-11-2025,Andhra Pradesh,Krishna,520008,3,0,0
12-11-2025,Andhra Pradesh,Krishna,521120,1,0,0
12-11-2025,Andhra Pradesh,Krishna,521137,1,0,0
12-11-2025,Andhra Pradesh,Krishna,521178,2,0,0
12-11-2025,Andhra Pradesh,Krishna,521247,2,0,0
11-11-2025,Andhra Pradesh,Krishna,520012,2,0,0
11-11-2025,Andhra Pradesh,Krishna,521001,4,0,0
11-11-2025,Andhra Pradesh,Krishna,521102,1,0,0
11-11-2025,Andhra Pradesh,Krishna,521135,1,0,0
11-11-2025,Andhra Pradesh,Krishna,521157,2,0,0
11-11-2025,Andhra Pradesh,Krishna,521165,1,0,0
11-11-2025,Andhra Pradesh,Krishna,521185,1,0,0
11-11-2025,Andhra Pradesh,Krishna,521230,1,0,0
11-11-2025,Andhra Pradesh,Krishna,521241,1,0,0
11-11-2025,Andhra Pradesh,Krishna,521301,1,0,0
16-11-2025,Andhra Pradesh,Krishna,520002,2,0,0
16-11-2025,Andhra Pradesh,Krishna,520012,2,0,0
16-11-2025,Andhra Pradesh,Krishna,521178,1,0,0
16-11-2025,Andhra Pradesh,Krishna,521201,2,0,0
16-11-2025,Andhra Pradesh,Krishna,521250,1,0,0
16-11-2025,Andhra Pradesh,Krishna,521401,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521002,2,0,0
03-11-2025,Andhra Pradesh,Krishna,521101,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521156,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521185,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521211,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521230,2,0,0
03-11-2025,Andhra Pradesh,Krishna,521324,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521331,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521332,1,0,0
03-11-2025,Andhra Pradesh,Krishna,521356,1,0,0
05-11-2025,Andhra Pradesh,Krishna,520013,3,0,0
05-11-2025,Andhra Pradesh,Krishna,521001,5,5,0
05-11-2025,Andhra Pradesh,Krishna,521137,1,0,0
05-11-2025,Andhra Pradesh,Krishna,521185,4,1,0
05-11-2025,Andhra Pradesh,Krishna,521301,1,0,0
05-11-2025,Andhra Pradesh,Krishna,521325,1,1,0
05-11-2025,Andhra Pradesh,Krishna,521328,1,0,0
05-11-2025,Andhra Pradesh,Krishna,521331,1,0,0
05-11-2025,Andhra Pradesh,Krishna,521366,1,0,0
04-11-2025,Andhra Pradesh,Krishna,521185,1,0,0
06-11-2025,Andhra Pradesh,Krishna,520004,1,0,0
06-11-2025,Andhra Pradesh,Krishna,520015,3,0,0
06-11-2025,Andhra Pradesh,Krishna,521002,2,0,0
06-11-2025,Andhra Pradesh,Krishna,521110,1,0,1
06-11-2025,Andhra Pradesh,Krishna,521120,3,0,0
06-11-2025,Andhra Pradesh,Krishna,521175,1,0,0
06-11-2025,Andhra Pradesh,Krishna,521190,2,0,0
06-11-2025,Andhra Pradesh,Krishna,521201,3,0,0
07-11-2025,Andhra Pradesh,Krishna,520007,4,0,0
07-11-2025,Andhra Pradesh,Krishna,521105,1,0,0
07-11-2025,Andhra Pradesh,Krishna,521151,0,3,0
07-11-2025,Andhra Pradesh,Krishna,521175,1,0,0
07-11-2025,Andhra Pradesh,Krishna,521182,1,0,0
07-11-2025,Andhra Pradesh,Krishna,521227,1,0,0
07-11-2025,Andhra Pradesh,Krishna,521229,1,0,0
07-11-2025,Andhra Pradesh,Krishna,521256,1,0,0
08-11-2025,Andhra Pradesh,Krishna,520013,1,0,0
08-11-2025,Andhra Pradesh,Krishna,521132,3,0,0
08-11-2025,Andhra Pradesh,Krishna,521151,0,1,0
08-11-2025,Andhra Pradesh,Krishna,521178,2,0,0
08-11-2025,Andhra Pradesh,Krishna,521185,3,2,0
08-11-2025,Andhra Pradesh,Krishna,521190,2,0,0
08-11-2025,Andhra Pradesh,Krishna,521211,1,0,0
08-11-2025,Andhra Pradesh,Krishna,521230,2,0,0
08-11-2025,Andhra Pradesh,Krishna,521241,1,0,0
08-11-2025,Andhra Pradesh,Krishna,521329,1,0,0
09-11-2025,Andhra Pradesh,Krishna,520008,1,0,0
09-11-2025,Andhra Pradesh,Krishna,520011,2,0,0
